no,text,tags,emotion
46,"2022.04.14_ 유주일기_ 아니,내옆태가 이렇게이쁘다고????쑥쓰럽구만🤭 미야이몽사진잘찍어줘서거마워용♥︎","['#7개월아기', '#235일아기', '#부천주다방', '#baby', '#babygirl', '#육아소통', '#육아중', '#육아일기', '#주다방', '#곰돌이', '#딸', '#보물', '#천천히자라줘', '#사랑', '#딸은사랑입니다']",사랑
47,gospelessay-소리 나지 않는 사랑- 새 계명을너희에게 주노니서로 사랑하라내가 너희를사랑한 것 같이너희도 서로 사랑하라-요한복음 13:34- 그 말씀에 순종해사랑하려 애써보지만 저의 사랑에는왜 이토록불순물이 많은지... 예수님의 사랑나를 위해목숨도 아끼시지 않은십자가 사랑 앞에너무나도 부끄러운사랑이지만 조금씩 조금씩이라도예수님의 그 사랑 닮아가길소망합니다,"['#크리스천웹툰', '#말씀묵상', '#묵상', '#에세이묵상', '#기도', '#드로잉바이블', '#가스펠에세이', '#시리다온', '#만화로보는말씀묵상', '#사랑', '#@silidaon', '#drawingbible', '#예수님의십자가사랑', '#@gospelessay', '#성경을그리다', '#소리나지않는사랑', '#소망합니다', '#가스펠에세이', '#나약한최집사']",사랑
48,"♣수 명리타로연구소 010 – 5817 - 2052 영상통화 상담 ♣ 내일의 운세[네이버 이미지 : 제이원&제이은‘s life]※2022년 4월 15일. 금요일. 띠별운세. 김해 창원 수 명리타로연구소 [명리/타로/사주팔자/개명,작명/심리상담/영상상담]♣ 내일은 무술日 “ 굉장히 정의로운 ”♣ 내일을 주관하는 에너지 파동을 표현 하자면...-다른 사람이 볼 때 믿음직하고, 듬직한 느낌-나르시즘-강직함-연예에는 약한 성분-꾸밈이 없음-완성을 추구하는-의리, 뚝심-개처럼 벌어서 정승처럼 써라-장식을 좋아하는-오랜 시간 지켜봐야 깊은 매력을 느낄 수 있는-평소 화를 안 내다가 한 번 터지면 끝장낼 생각임-독선적인 면이 있을 수도-타인과 합작하기 어려움♣ 돼지,토끼,양띠에게 나타나는 에너지 파동을 표현 하자면... -내 의지와 상관없이 이루어지지 않는 일들-스스로 컨트롤 할 수 없는 상황-계획한 일들이 지연, 방해되더라도 그러려니~~~-겸손하고 공손하게 갈등 피하기♣ 범, 말, 개띠에게 나타나는 에너지 파동을 표현 하자면...-고독성-칠전팔기-유혹에 빠지기 쉬운 날-자신을 감추려고 하는 하루♣ 뱀, 닭, 소띠에게 나타나는 에너지 파동을 표현 하자면...-처세술, 융통성, 임기응변이 좋아지는 하루-보안유지가 잘 되는 하루-사회적 지위 상승인자-꾸준한 자기개발 필요♣ 원숭이, 쥐, 용띠에게 나타나는 에너지 파동을 표현 하자면...-일을 하면서 신체적 장애 발생 우려-힘든 일 잘 이겨내면 보상이 따르게 되는-열정과 추진력에 비해 미숙한 능력과 방해물로 포기할 수도-기력이 고갈 되지 않도록 주의♣내일 유의해야 할 건강-수술수-고혈압-신경성-골절조심[자료출처-석우당]댓글을 남겨 주시면 수에게 큰 힘이 됩니다.생활에 유익한 정보를 더 연구하겠습니다.사랑합니다. 고맙습니다. ","['#창원', '#김해', '#타로', '#명리', '#재물운', '#사주팔자', '#승진운', '#외로움', '#결혼이혼재혼운', '#자유', '#궁합', '#사업운', '#영성', '#치유', '#승리', '#진로상담', '#사랑', '#부부운', '#작명', '#개명', '#직장운', '#애정운', '#이사운', '#평생운', '#인간관계', '#성격분석', '#한해운', '#상담치료', '#금전운', '#영상상담♣무술일주']",사랑
49,📖매일 말씀⠀유월절 전에 예수께서 자기가 세상을 떠나아버지께로 돌아가실 때가 이른 줄 아시고세상에 있는 자기 사람들을 사랑하시되끝까지 사랑하시니라⠀요한복음 13장 1절⠀@light_salt_o.o,"['#말씀', '#성경', '#묵상', '#찬양', '#손글씨', '#빛과소금', '#캘리그라피', '#말씀캘리', '#성경캘리', '#찬양캘리', '#사랑', '#하나님', '#고난주간', '#calligraphy', '#calli', '#wallpaper']",사랑
50,오늘 천사같은 가온이안테서 M을 보았습니다요번에 사람아기 원피스사서 가온이 입혔거든요오늘은 원핏도 자랑할겸ᆢ산책갈려고 하니엄마안테 이 드러내고 난리부르스해서원핏 벗기고 엄마개들 데리고 동네한바퀴돌고 왔네요아니ᆢ엄마가 너안테 뭘 그렇게 잘못했을까~?개딸내미 기분 맞추기 힘드네요할수없이 원피스 벗기고 산책 갔다왔어요김가온ᆢ너 엄마안테 그러는거 아니다1년동안 매일 이불에 똥 오줌싸고 캔넬에도매일 오줌싸도 한번도 뭐라 한적없는데ㅠ너 그렇게 엄마하는거 맘에 안들면너가 엄마해 ᆢᆢᆢ🌈건이맘께서@geoni_holic 10000원 보내주셨습니다ᆢ감사해요🌈레오맘께서 20000원 보내주셨는데요제가 알고 있는 레오가 많아서요ᆢ살짝디엠주시겠어요~? 인사는 드려야죠 ᆢᆢᆢ‼️날씨도 더워졌고 진드기가 나오고 있어서제아이들 전체적으로 다 넥스가드 먹이려고주문했어요ᆢ전부 먹일려면 30만원정도 하지만 ᆢ몇달에 한번이라도 먹여야 합니다오늘도 좋은하루 되세요💕💕💕ᆢᆢᆢᆢᆢᆢᆢᆢᆢ,"['#생명사랑', '#유기견사랑', '#제주유기견', '#한가족', '#엄마', '#딸', '#아들', '#손자', '#사랑', '#유기견후원', '#고맙습니다', '#언제나감사', '#믹스견', '#멍멍이', '#댕댕이', '#멍스타그램', '#강아지', '#반려동물', '#스피츠', '#말티즈', '#시바견', '#동물사랑', '#동물학대금지', '#제주', '#강아지예방약', '#넥스가드', '#끝도없는길', '#중산간', '#개엄마일상', '#사지말고입양하세요']",사랑
51,"🇬🇧🌿🕊ᴬᵀᴼᴺᴱᴹᴱᴺᵀ'말'의 중요성에 대해느끼게 되는 영화 ,,음 근데 다시 장면들을 곱씹어 볼 수록 드는 생각은역시, 그 '말' 이면에 숨겨져 있는 내면. 마음. 영혼의 목소리와 자기 자신도 채 모르고 있었던 기분과 감정들을, 잘 돌아보고 컨트롤 하는 것이 얼마나 중요한 가 에 대해 생각해보게 하는 영화.그리고 유아기, 유년시절, 아주 어린시절의 기억들이 성인기에 얼마나 큰 영향을 끼치는가 에 대해서도 꽤나 생각해보게 하는 작품!",[],사랑
52,"🇬🇧💐ᴬᵀᴼᴺᴱᴹᴱᴺᵀ초반부 중반부 후반부굉장히 다양한 감정들을 느끼게 하고 불러일으키는 작품,, 필요한 말 정확한 팩트 이외에는다정하고 예쁘고 사랑스러운 마음과 말만 사용하며 살고싶다고 다짐한다.",[],사랑
53,"행복은 아주 가까운 곳에서.하루의 마지막을 맛있는 요리로 .幸せはとても近い所で１日の終わりを美味しい料理と共に、ちょるほん鍋はお客様の健康第一の為に天然ダシダと天然石鍋で料理をしています！It is absolutely unacceptable for anyone to take human lives recklessly.韓国語初級者だけ教えています！２人以上です！午前中だけ！（先着順）月曜日と土曜日はいっぱいなので火曜日から木曜日まで残っています！３ヶ月コース講座です！（経歴7年以上です）ちょるほん鍋2階教室相談０８０ー６０７５ー４３０３韓国語初級者だけ教えています！２人以上です！午前中だけ！ちょるほん鍋2階教室相談０８０ー６０７５ー４３０３お任せ5,000円コース料理2日前がベストです！1日前だったら１６時前まで連絡ください、よろしくお願いいたします、오마카세 5000엔코스 이번주도 많이 기다릴게요. 항상 행복하고 건강한 하루하루되시길 바라며.맛있는 음식 준비하고 있겠습니다.음식을 사랑하고 좋아하는 사람들이 가장 선호하는 맛집이 궁극적인 목표인 가게 .누구나 하고 싶어하는 가게가 아닌 정말 실력있는 가게가 되고자합니다. 맛으로 인정받고 사람으로서 인정받을 수 있는 가게가 되고 싶습니다. 홋카이도에서 최고의 맛집으로 사람들 입에서 입으로 전해지고 싶은 가게. 정말 노력하고 또 노력하겠습니다.300종류의 요리를 7년간 걸쳐 연구하고 노력하고 있습니다.食べ物を愛し、好きな人が一番好むグルメが究極の目標であるお店。誰もがやりたいお店ではなく、本当に実力あるお店になりたいです。 味で認められ、人として認められるお店になりたいです。北海道で最高のグルメで人々の口から口に伝えたいお店。 本当に頑張ってまた頑張ります。300種類の料理を7年間研究して努力しています最も頑張って行きます！よろしくお願いいたします！（日曜日が定休日です）駐車場🅿️有ります！０１２３ー４２ー００８７転送の場合は少しお待ちします！０８０ー６０７５ー４３０３좋은사람들과 낭비하는  시간이 바로 행복입니다. 아무나 하는 가게가 아닌 좋은 가게 , 맛있는 요리를 제공하는 가게가 되고자합니다.料理を楽しんでください！家族歓迎。10代から１００代まで年関係無く沢山きています！韓国料理は 千歳 ちょるほん鍋で！금토일은 무조건 마셔야지. 술이 들어간다. 쭉쭉쭉 ㅋㅋㅋ 아침까지 들어간다.インスタグラムスポット。千歳 ちょるほん鍋인스타그램 스폿 명소 치토세 철홍나베.SNS인기.SNS popular place in Chitose Korean restaurant  cyoruhonnabe 今日もちょるほん鍋は営業中です！皆様体を大事に、","['#K-POPと韓国料理のお店', '#ちょるほん鍋', '#料理', '#travel', '#korea', '#千歳', '#北海道', '#歌', '#사랑', '#love', '#恋', '#愛', '#fashion', '#style', '#drama', '#ドラマ好きな人と繋がりたい', '#映画好きな人と繋がりたい', '#드라마', '#영화', '#movie', '#drama', '#tv', '#コスメ', '#料理', '#travel', '#korea', '#千歳', '#北海道', '#歌', '#사랑', '#love', '#恋', '#愛', '#fashion', '#style', '#drama', '#ドラマ好きな人と繋がりたい', '#映画好きな人と繋がりたい', '#드라마', '#영화', '#movie', '#drama', '#tv', '#コスメ건강한']",사랑
54,"정말 누군가를 사랑한다고, 진심으로 사랑했던 이를 보낼 때, 보냄과 동시에 자신의 마음을 다시 시험에 들게 하고 또 다시, 또 다시 마음 아파하다가. 아 아마도 당신을 진심으로 사랑한 것 같은데, 이제와선 너무 늦었을지도. 다시 누굴 사랑하더라도 당신을 사랑했던 만큼 사랑할 순 없을거야. 다시 그때로 돌아가 당신을 다시 사랑하게 된다고 하더라도 ","['#쓰레기의본망', '#사랑']",사랑
55,"안녕하세요! 📚강한별출판사서포터즈 봄이 오는 소리📚 먐사장입니다 :)서포터즈 첫번째 책은 글배우 작가님의 ‘고민의 답’입니다.저는 하고싶은 일이 정말 많아서 매년 계획도 세세하게 세우는 편인데 절대로 계획대로 순조롭게 목표를 이룬건 손에 꼽은 것 같아요. 문제는 잠들기 전 눈을 감으면 창피했던 기억, 실수했던 기억, 무언가 계획대로 되지 않거나 생각대로 잘 되지 않았던 기억까지 스멀스멀 튀어나와서 잠을 이루지 못하는 밤이 많았습니다.이 책을 읽고 그동안의 경험과 고민들이 혼자만의 것이 아니라 아니라 누구나 겪는 과정이라는 걸 느낄 수 있었어요. 그리고 이 책이 답이 없는 듯한 고민에 답을 찾을 수 있는 길잡이 역할을 해주는 책이라고 생각했답니다.책구성은 챕터 1 [열정], 챕터2 [평온], 챕터3 [사랑]으로 되어있습니다. 챕터의 주제에 해당하는 고민을 소개하고 조언과 위로를 해주는 책이었습니다.저는 정체기를 겪고계신 분들, 잠시 멈췄다가 이제는 다시 시작하시는 분들에게 이 책을 추천하고 싶어요☺️ 부담갖지 않고 자기 전에 한 장씩 읽기 좋은 책입니다💕.....","['#자기계발', '#문제해결', '#글배우', '#인간관계', '#일', '#사랑', '#경제적자유', '#해답', '#삶의지혜']",사랑
56,나 같은 죄인 살리신 주 은혜 놀라와잃었던 생명 찾았고 광명을 얻었네큰 죄악에서 건지신 주 은혜 고마와나 처음 믿은 그 시간 귀하고 귀하다이제껏 내가 산것도 주님의 은혜라또 나를 장차 본향에 인도해 주시리거기서 우리 영원히 주님의 은혜로해처럼 밝게 살면서 주 찬양 하리라⠀“나 같은 죄인 살리신” 찬양 가사⠀내 입술에 찬양이 늘 흘러넘치며그 분의 사랑을 기억하여 행함으로 드러나길오늘도 소망하며 살아내는 삶 🙏🏻⠀⠀⠀,['#믿음의여정'],사랑
57,"나의 정체성, 나를 둘러싼 상황, 내가 진 '행복, 불안, 사랑'에 대한 감정을 같이 연구해볼거에요. 단순히 옳고 그른 삶의 방식을 이야기하는 자리가 아니에요.단어, 작동원리 하나씩 객관적으로 살펴보며 내가 가진 물음을 깊게 탐구해보자고요!🍀 <마음연구소> 정규 독서모임을 모집합니다. 모임 지기는 강준욱님으로 10년간 독서모임에 참여와 진행을 맡으셨어요! 현재는 쓰기 위한 여정 중에 있습니다. 🍀 긍정심리학이 더이상 반갑지 않고, 철학이 처음이신 분들에게 마음연구소를 권해드립니다-🍀 모집 기간 : 4/14-5/1일모임 일정 및 진행방식은 게시된 차트를 참고해주세요!🍀 신청은 프로필 하단 링크 또는 dm으로 문의바랍니다",[],사랑
58,ㅋㅋ보기만해도 웃음이나는 날 닮은 널 잊지못하겠지 놀랠만큼 아프지만 그래서 잊지않으려고날 외곡해서 기억하지는 않았으면..정말 많이 의지했던 사람시간지나 이불킥은 내몫이겠고 ㅋㅋ니가 이뻐죽겠다는 내표정이 좋아 ㅎ잘살아줄게 ㅋㅋㅋ헛똑똑아이것으로 이제 나는 다시 힘내야지,"['#첫', '#사랑']",사랑
59,3월의 밀린기록1.애미 초심잃을까봐 한번씩 눕고보는 서빈이는 참 지랄맞은 친구 ㅡ 개가 똥을 끊지.. 쯔쯔... 💩 2.9살이 되었어도 여전히 재밌게 드시는 서준이는 참 한결같은 친구3.9살이 되었어도 늘 혼자 넘어지고 자빠지는 서준이는 참 재미나게 사는 친구,"['#남매맘', '#어쩔티비', '#도치맘', '#아롱이다롱이', '#내새끼최고', '#행복', '#육아전쟁', '#육아고통', '#사랑', '#럽스타', '#가족', '#일상', '#소통', '#엄마일상', '#애증', '#책육아', '#공부', '#학교', '#등교', '#원주', '#협찬', '#이벤트', '#리뷰', '#홍보', '#라이더', '#라방']",사랑
60,첫줄유아우비 런칭기념 이벤트~!!아땅뜨 우비 50% 할인~!!!대한민국 최고의 가성비 우비~!!최고급 tpu 원단~!! 어머님들 가격에 한번 놀라시고 원단에 두번놀라시고 디자인에 세번 놀라시는 그우비 입니다~^_^;;특수제작 방수지퍼 사용~!! 최고의 디자인~ !!가성비 최고의 가격~!!![어머님들 구매평들이 너무 좋아요~!!^_^v]아이 안전을 위한 kc인증은 물론 sgs인증까지 완료~!!런칭 기념 쫌많이 할인중~!! 조카 선물용으로 최고~!!!!!!프로필 url 클릭 해서셔 구경 오세요~~!!!.....,"['#유아우비', '#10월', '#우비', '#아동우비', '#어린이우비', '#여행', '#캠핑', '#휴가', '#추억', '#애완', '#동물', '#사랑', '#행복', '#슬픔', '#이별', '#남친', '#여친', '#커플', '#데이트', '#취미', '#자동차', '#유아우비', '#게임', '#애니', '#책', '#유머', '#사진', '#음악', '#트로트', '#독서']",사랑
61,두정동 카페 디에떼🌺형형색색의 꽃들로 인테리어한 이쁜 카페내 사랑과 창가에 앉아 맑은 날씨와 봄을 즐기고 왔다❤️,"['#연애', '#사랑', '#커플', '#내사랑', '#내남자', '#사랑해', '#데이트', '#디에떼', '#카페', '#이쁜카페', '#cafe', '#딸기라떼', '#아이스아메리카노', '#존맛', '#달달', '#디저트', '#기념사진', '#이쁜사진', '#여유', '#행복', '#힐링', '#즐거움', '#주말', '#일상', '#럽스타그램', '#커플스타그램', '#사진스타그램', '#일상스타그램', '#인스타그램']",사랑
62,"점심에 몰래먹는맥주와 🍺 최고궁합 서방님이 다먹어주지만 무뼈닭발 만큼은 나와함께해주지않으니, 이건 동료들과함께 🙃",[],사랑
63,정상적인 사랑이라는건 에초에 뭘까. 이 세상에는 사랑을 느껴도 되는 사람과 느껴선 안되는 사람이 있다. 그치만 그 사람을 이미 너무 사랑해 버렸다면. 어떻게 해야할까 ,"['#14세의사랑', '#로맨스', '#사랑']",사랑
64,첫줄레이저 각인 지포 라이터 오픈기념 엄청난 이벤트 합니다~!!!^_^v정품 EARTH 오일 라이터에 이쁘게 각인해 드립니다~아버지 친구 남친 선물용으로도 좋구 커플 라이터로도 좋아요~~캠핑 다니시는 분들도 라이터들 많이들 구매 하시더라구요~ 레이저로 각인을 하여 평생 지워지지않는 나만의 지포 라이터~ 이름 이니셜 간단한 문구 같은건 무료각인 서비스 해드리구요~ 만화 이미지 사진 같은건 메일로 보내주시면 예쁘게 각인해 드립니다~라이터+단면/양면 문구나 이니셜 각인 단돈 9900원라이터+단면 사진이나 이미지각인  15000원라이터+양면 사진이나 이미지각인 19000원가격이 싸다고 저가 레이저 장비나 다이아몬드 각인 같은게 아닌 최신 mopa레이저 장비 도입 하였습니다~정말 단지 오픈이벤트로 많은분들에게 입소문 나기위한 이벤트 입니다~!!거기다 후기 이벤트 합니다~~물건 받으시고 사진후기+한달후기 총 2개 작성하시고 저한테 인증톡 보내주시는 분들에게 지포 라이터 소모품이자 필수품인.. 1.부싯돌2.심지3.기름4.인서트마개5.무료배송이렇게 총 4가지선물을 무료배송으로 보내드립니다~!!!후기 이벤트 선물이 라이터가격보다 더 비쌉니다~!!ㅎㅎㅎ진짜 사장님이 미쳤어요 이벤트 입니다~ㅋㅋㅋ 인스타 메인에 있는 URL 클릭하면 구경오실수 있습니다~.....,"['#지포라이터', '#커플선물', '#선물', '#남친선물', '#레이저각인', '#여행', '#캠핑', '#휴가', '#추억', '#애완', '#동물', '#사랑', '#행복', '#슬픔', '#이별', '#남친', '#여친', '#커플', '#데이트', '#취미', '#자동차', '#아이템', '#게임', '#애니', '#책', '#유머', '#사진', '#음악', '#트로트', '#독서']",사랑
65,"🌹그대에게 보내는 글🌹""그래, 봄이었어! 바람결에 찬비가 솔솔 내리니 마음도 열리는가 보다. 꽃잎은 떨어지고, 낡은 가로등은 깜빡거리고...""인스타그램 /☞본계정@aroma_mochacoffee☞글귀계정@aroma_mochacoffee_2☞군사문학@military_literature✔모든 저작권은 작가에게 있습니다.詩人 心香 李振燮시인 심향 이진섭         모카커피_향➰","['#이진섭', '#시인이진섭', '#심향', '#모카커피', '#커피', '#모카커피향', '#글귀', '#좋은글', '#사랑글', '#예쁜글', '#짧은글', '#자작시', '#브런치', '#그리움', '#이별', '#눈물', '#사랑', '#좋아요', '#맞팔', '#사랑해', '#봄', '#여름', '#가을', '#인스타', '#북스타그램', '#시스타그램', '#사진스타그램', '#글스타그램', '#글귀스타그램', '#책스타그램']",사랑
66,지금 샤워 중봄 그리고 꽃예쁜 건 뭘 해도 예쁘고좋은 건 뭘 해도 좋아라그냥 그렇다구요~♡♡꽃을 보면 생각나고 떠오르는 아름다운 그대 만나러 갑니다~♡♡,"['#수안보', '#온천', '#벚꽃', '#족욕로드', '#석문천', '#사랑', '#관광']",사랑
67,بين تفاصيلك ادركت ان للسكون معنًا، وفيها استشعرت الجمال....... ♡,"['#rm', '#bts', '#namjoon', '#poetry', '#love', '#사랑', '#fypシ']",사랑
68,"주간의 의미를 되새기며 나 그리고 함께하는 동료들을 더 살펴봅니다. 몸을 안으면 포옹이 되지만, 마음까지 안으면 포용이 됩니다. 💜","['#고난주간', '#부활절', '#사랑']",사랑
69,.❤️ 나눔 더하기 - 자원봉사자 모집❤️나주시노인복지관에서매주 마지막 주 목요일마다지역 주민들에게 따뜻한마음을 나누는 자원봉사자를 모집합니다!지역주민분들의 많은 관심과지원바랍니다😍,"['#이웃의', '#모든세대가', '#함께하는', '#복지관', '#나주시', '#나주시노인복지관', '#사회복지관', '#노인복지', '#종합복지', '#지역사회', '#가톨릭', '#가톨릭광주사회복지회', '#카리타스', '#사랑', '#나눔더하기', '#자원봉사', '#기술', '#재능나눔', '#❤️']",사랑
70,"“딱 우리가 감당할 수 있을 정도의 결핍. 그게 공복이다. 그래서 공복은 반갑다.” 배고플 때 읽으면 더 배고픈, 맛집 에세이 <우리는 평생 배고프다>가 입고되었습니다. 🐥..","['#우리는평생배고프다', '#수박와구와구언제', '#광주', '#양림동', '#독립서점', '#인문공간', '#러브앤프리']",사랑
71,"상황도, 체력도 아니었어우리가 헤어지게 된 원인은..그저 내가 너에게 그정도였던거야나를 사랑하던 네가 그럴리 없다며 부정해봐도 결국은 넌 다른 사람을 택한거니까난 사랑받을 권리가 있는 사람이고, 날 사랑해주는 사람과 사랑하려고 해_","['#사랑', '#사랑글', '#이별', '#이별글', '#글', '#글귀', '#글스타그램', '#감성글', '#슬픈글', '#위로글귀', '#밤', '#새벽감성', '#눈물', '#writer', '#followforfollowback', '#likeforlikes', '#like4likes', '#instagood', '#instagram', '#좋은글', '#좋아요테러', '#좋아요반사', '#선팔맞팔', '#글귀맞팔', '#글귀계정', '#daily']",사랑
72,"⭐️참가비도 무료인데 이벤트 상품까지 준다구~?🤩⭐️❤️무료로 연애/결혼 Tip❤️배우고, 🎁이벤트 참여해서 선물도 팡팡🎁 타 가즈아!!!📌지금 바로 밀크티 홈페이지(www.hk-milkt.co.kr)에서 ✨️무료 참가 신청✨️ 하세요‼️1️⃣ 소문내기 이벤트 : 스타벅스 아메리카노 Tall 30명☕️2️⃣ 참가신청 이벤트 : 파리바게트 1만원권 20명🎟3️⃣ 사연당첨 이벤트 : 희렌최님의 싸인책 '할말은 합니다' 3명📕4️⃣ 생방송 참여 이벤트 : 바이오힐 보 판테놀 시카 베리어 크림 미스트 최대 10명💎---------💗평생 갈 사람을 알아보고, 관계를 지속하는 법💗 ✅️ 첫 만남에서 매력적으로 보이는 방법!!😍✅️ 좋은 사람을 알아보는 방법!!😍✅️ 애인과의 갈등을 잘 해결하는 방법!!!😍⭐️희렌최⭐️커뮤니케이션 분야 1위, 누적 조회 수 3000만 뷰, 49만 구독자를 보유한 유튜브<희렌최널> 운영 / 커뮤니케이션, 인간관계의 노하우 전파우리 이번 봄에는 🌺매력적인 사람🌺으로 거듭나서 아주 그냥 따뜻한 2022년을 만들고 보자고요?🙈💋","['#이벤트', '#이벤트그램', '#이벤트참여', '#스타벅스', '#파리바게트', '#책', '#올리브영추천템', '#기프티콘이벤트', '#밀크티', '#MZ세대', '#2030', '#럽스타그램', '#연애', '#결혼', '#사랑', '#고민상담', '#커뮤니케이션', '#매력적인사람', '#희렌최', '#생활밀착형', '#지식소통']",사랑
73,"점점 멋있어지는 7시부📸😎❤️🥋국가대표 TOP 태권도장🥋""칭찬과 사랑""으로 교육하고 있습니다!!🔔교육의 종소리🔔호원동/태권도/유아체육=TOP👍🏻","['#의정부', '#호원동', '#호원초등학교', '#아리솔어린이집', '#한아름유치원', '#호원승리어린이집', '#신일유토빌', '#망월사역', '#회룡역', '#태권도', '#인성교육', '#줄넘기', '#유아체육', '#호원동태권도', '#맛집', '#칭찬', '#사랑', '#교육', '#국가대표', '#탑태권도장']",사랑
74,"💧예수님께서 배신당하시던 날, 이미 그 사실을 아심에도 제자들의 발을 씻어주신 이유는 '사랑'이었습니다","['#김학중목사', '#미디어교회', '#꿈의교회', '#고난주간', '#세족목요일', '#maundythursday', '#묵상', '#예수님', '#십자가', '#사랑']",사랑
75,"@koreaartshow.official코리아아트쇼에서사랑과 행복의 이야기를 그리는📢조숙연 작가를 소개합니다.전시기간 5/4 ~ 8일수원컨벤션센터에 오시면조숙연 작가가 보여드리는「러브 포레스트」 시리즈를 통해 아기자기한 행복의 미소를 함께 지어요.@sukyeon_art------------------------------------------------배경에 다양한 색채를 덧입혀 세세한 결을 내어 잔잔히 흐르는 바람의 이미지를 표현하였습니다.  집, 산, 꽃, 나뭇잎들의 이미지를 리드미컬하게 배치하여 행복, 설레임, 사랑 등 다양한 감정의 이야기들을 담아내고자 하였습니다. 이러한 작품 활동을 통해 사람들에게 밝고 행복한 느낌이 전해질 수 있기를 바랍니다.------------------------------------------------☎문의 031-263-6426☏메일 kass2022@naver.com☎홈페이지 https://www.koreaartshow.com☏인스타그램 instagram.com/kass_artists☎네이버 블로그 blog.naver.com/kass2022☏공식 카카오톡 채널 kass2022","['#코리아아트쇼', '#코리아아트쇼2022', '#코리아아트쇼작가', '#썬갤러리', '#경기도', '#서울', '#수원', '#광교', '#카스2022', '#미술', '#예술', '#전시', '#작가', '#그림', '#아트쇼', '#아트페어', '#작품', '#아트', '#참여작가', '#미술문화', '#미술작품', '#작가공모', '#조숙연', '#조숙연작가', '#꽃다발', '#사랑', '#별']",사랑
76,"⭐️참가비도 무료인데 이벤트 상품까지 준다구~?🤩⭐️❤️무료로 연애/결혼 Tip❤️배우고, 🎁이벤트 참여해서 선물도 팡팡🎁 타 가즈아!!!📌지금 바로 밀크티 홈페이지(www.hk-milkt.co.kr)에서 ✨️무료 참가 신청✨️ 하세요‼️1️⃣ 소문내기 이벤트 : 스타벅스 아메리카노 Tall 30명☕️2️⃣ 참가신청 이벤트 : 파리바게트 1만원권 20명🎟3️⃣ 사연당첨 이벤트 : 희렌최님의 싸인책 '할말은 합니다' 3명📕4️⃣ 생방송 참여 이벤트 : 바이오힐 보 판테놀 시카 베리어 크림 미스트 최대 10명💎---------💗평생 갈 사람을 알아보고, 관계를 지속하는 법💗 ✅️ 첫 만남에서 매력적으로 보이는 방법!!😍✅️ 좋은 사람을 알아보는 방법!!😍✅️ 애인과의 갈등을 잘 해결하는 방법!!!😍⭐️희렌최⭐️커뮤니케이션 분야 1위, 누적 조회 수 3000만 뷰, 49만 구독자를 보유한 유튜브<희렌최널> 운영 / 커뮤니케이션, 인간관계의 노하우 전파우리 이번 봄에는 🌺매력적인 사람🌺으로 거듭나서 아주 그냥 따뜻한 2022년을 만들고 보자고요?🙈💋","['#이벤트', '#이벤트그램', '#이벤트참여', '#스타벅스', '#파리바게트', '#책', '#올리브영추천템', '#기프티콘이벤트', '#밀크티', '#MZ세대', '#2030', '#럽스타그램', '#연애', '#결혼', '#사랑', '#고민상담', '#커뮤니케이션', '#매력적인사람', '#희렌최', '#생활밀착형', '#지식소통']",사랑
77,난 널 친구로 생각해본 적이 한 번도 없는데 왜그래-오늘 겪은 너의 하루는절대 무의미하지 않았단 걸-지금 이 순간에도 너는 빛나는 사람이란걸 잊지마-📚 <나에게 고맙다>책은 프로필 링크에서 구매하실 수 있습니다,[],사랑
78,🗓 D-11 👶➡️🏋️‍♂️ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ갠차나 나는 우리 가족에게 수익률 1000% 줄 거야 🦜🦜🦜,[],사랑
79,한 번도 친구였던 적 없어 나는-오늘 겪은 너의 하루는절대 무의미하지 않았단 걸-지금 이 순간에도 너는 빛나는 사람이란걸 잊지마-📚 <나에게 고맙다>책은 프로필 링크에서 구매하실 수 있습니다,[],사랑
80,회원님 찐 후기 크크♥️제가 본업도 하고 일도 하다보니몸이 하난게 힘들지경ㅠㅠㅠㅠ⠀업로드 늦어지는 점 양해 부탁드립니다 ఇ⠀⠀멘토 만족도 100%본인에게 신경써주는 멘토를 만나야 해요여러분 다들 알죠????⠀멘토가 답이다!⠀⠀문의는 프로필 하단 오픈톡으로 주세요🌙...............,"['#일산디저트', '#청주디저트', '#수원디저트', '#울산디저트', '#딸기디저트', '#인천디저트', '#일본디저트', '#샤넬팔찌', '#샤넬구두', '#헬스', '#헬스타그램', '#헬스장', '#헬스녀', '#헬스하는여자', '#헬스타', '#헬스스타그램', '#헬스트레이너', '#헬스남', '#헬스복', '#헬스하는남자', '#사랑해', '#사랑니', '#사랑', '#사랑글귀', '#사랑꾼', '#사랑해요', '#사랑둥이', '#사랑의불시착', '#사랑니발치', '#사랑스러워']",사랑
81,이들 중 나의 인연은 누구인가?!!솔직 편안한 만남 러브인!부담없이 즐길 수 있는 단체모임취향에 맞춰 매칭되는 1:1 소개팅4월 18일 OPEN 예정!사이트 주소 : https://www.loveinevent.com유튜브 주소 : https://www.youtube.com/channel/UCQMXfoi0kUYSmm_bzH806Iw,"['#소개팅', '#단체미팅', '#인연', '#오프라인', '#모임', '#현실만남', '#미팅', '#커플', '#연인', '#대면소개팅', '#여자친구', '#남자친구', '#애인', '#솔로', '#싱글', '#돌싱', '#미혼', '#러브인', '#인플레이', '#만남', '#사랑', '#연애', '#외로움', '#자만추']",사랑
